date,state,confirmed,cured,deaths
2020-12-17,Maharashtra,1886807,1769897,48434
2020-12-17,Manipur,27373,25107,329
2020-12-17,Meghalaya,13072,12252,133
2020-12-17,Mizoram,4085,3907,7
2020-12-17,Nagaland,11787,11120,70
2020-12-17,Odisha,324796,320208,1820
2020-12-17,Puducherry,37582,36661,622
2020-12-17,Punjab,161383,150007,5135
2020-12-17,Rajasthan,294831,277743,2578
2020-12-17,Sikkim,5398,4971,121
2020-12-17,Tamil Nadu,802342,780531,11931
2020-12-17,Telengana,279644,270967,1505
2020-12-17,Tripura,33098,32429,378
2020-12-17,Uttarakhand,84069,76554,1375
2020-12-17,Uttar Pradesh,569263,543344,8118
2020-12-17,West Bengal,528211,498877,9191
2020-12-18,Andhra Pradesh,877348,865825,7069
2020-12-18,Andaman and Nicobar Islands,4860,4707,61
2020-12-18,Arunachal Pradesh,16603,16290,55
2020-12-18,Assam,215148,210615,1010
2020-12-18,Bihar,244386,237770,1337
2020-12-18,Chandigarh,18905,18017,304
2020-12-18,Chhattisgarh,263485,242922,3156
2020-12-18,Dadra and Nagar Haveli and Daman and Diu,3361,3344,2
2020-12-18,Delhi,613357,590977,10182
2020-12-18,Goa,49745,48054,716
2020-12-18,Gujarat,232188,215528,4211
2020-12-18,Haryana,255728,245933,2782
2020-12-18,Himachal Pradesh,51143,44146,858
2020-12-18,Jammu and Kashmir,117317,111164,1826
2020-12-18,Jharkhand,112332,109696,1007
2020-12-18,Karnataka,905901,878696,11981
2020-12-18,Kerala,688409,627364,2734
2020-12-18,Lakshadweep,0,0,0
2020-12-18,Ladakh,9243,8623,123
2020-12-18,Madhya Pradesh,227949,212351,3442
2020-12-18,Maharashtra,1886807,1774255,48499
2020-12-18,Manipur,27454,25250,332
2020-12-18,Meghalaya,13141,12322,133
2020-12-18,Mizoram,4094,3923,7
2020-12-18,Nagaland,11820,11200,73
2020-12-18,Odisha,325147,320584,1825
2020-12-18,Puducherry,37622,36693,622
2020-12-18,Punjab,161831,150636,5150
2020-12-18,Rajasthan,295953,279717,2589
2020-12-18,Sikkim,5406,4990,122
2020-12-18,Tamil Nadu,803516,781745,11942
2020-12-18,Telengana,280195,271649,1506
2020-12-18,Tripura,33119,32471,378
2020-12-18,Uttarakhand,84689,77243,1384
2020-12-18,Uttar Pradesh,570789,544503,8136
2020-12-18,West Bengal,530456,501624,9235
2020-12-19,Andhra Pradesh,877806,866359,7070
2020-12-19,Andaman and Nicobar Islands,4869,4712,61
2020-12-19,Arunachal Pradesh,16611,16322,55
2020-12-19,Assam,215250,210700,1011
2020-12-19,Bihar,245027,238316,1341
2020-12-19,Chandigarh,18979,18139,305
2020-12-19,Chhattisgarh,264898,244247,3163
2020-12-19,Dadra and Nagar Haveli and Daman and Diu,3362,3350,2
2020-12-19,Delhi,614775,593137,10219
2020-12-19,Goa,49849,48170,718
2020-12-19,Gujarat,233263,216683,4220
2020-12-19,Haryana,256477,247097,2803
2020-12-19,Himachal Pradesh,51625,44784,867
2020-12-19,Jammu and Kashmir,117705,111628,1833
2020-12-19,Jharkhand,112606,109891,1008
2020-12-19,Karnataka,907123,879735,11989
2020-12-19,Kerala,693865,632065,2757
2020-12-19,Lakshadweep,0,0,0
2020-12-19,Ladakh,9252,8655,124
2020-12-19,Madhya Pradesh,229130,213801,3453
2020-12-19,Maharashtra,1888767,1778722,48574
2020-12-19,Manipur,27540,25371,334
2020-12-19,Meghalaya,13189,12470,133
2020-12-19,Mizoram,4110,3943,7
2020-12-19,Nagaland,11832,11205,73
2020-12-19,Odisha,325505,320947,1829
2020-12-19,Puducherry,37670,36731,623
2020-12-19,Punjab,162270,151119,5170
2020-12-19,Rajasthan,297029,281372,2599
2020-12-19,Sikkim,5439,5012,123
2020-12-19,Tamil Nadu,804650,782915,11954
2020-12-19,Telengana,280822,272370,1510
2020-12-19,Tripura,33144,32501,378
2020-12-19,Uttarakhand,85269,77803,1399
2020-12-19,Uttar Pradesh,572196,546087,8154
2020-12-19,West Bengal,532695,504353,9277
2020-12-20,Andhra Pradesh,878285,866856,7074
2020-12-20,Andaman and Nicobar Islands,4875,4719,61
2020-12-20,Arunachal Pradesh,16629,16333,55
2020-12-20,Assam,215346,210808,1012
2020-12-20,Bihar,245661,239109,1347
2020-12-20,Chandigarh,19044,18244,306
2020-12-20,Chhattisgarh,266266,246054,3172
2020-12-20,Dadra and Nagar Haveli and Daman and Diu,3363,3352,2
2020-12-20,Delhi,615914,595305,10251
2020-12-20,Goa,49976,48280,718
2020-12-20,Gujarat,234289,217935,4227
2020-12-20,Haryana,257067,248172,2816
2020-12-20,Himachal Pradesh,52010,45174,870
2020-12-20,Jammu and Kashmir,118006,112093,1837
2020-12-20,Jharkhand,112853,110125,1010
2020-12-20,Karnataka,908275,881882,12004
2020-12-20,Kerala,700158,636814,2786
2020-12-20,Lakshadweep,0,0,0
2020-12-20,Ladakh,9270,8723,124
2020-12-20,Madhya Pradesh,230125,215211,3468
2020-12-20,Maharashtra,1892707,1781841,48648
2020-12-20,Manipur,27598,25512,336
2020-12-20,Meghalaya,13221,12531,133
2020-12-20,Mizoram,4122,3957,7
2020-12-20,Nagaland,11841,11230,73
2020-12-20,Odisha,325861,321309,1832
2020-12-20,Puducherry,37715,36752,624
2020-12-20,Punjab,162705,151679,5189
2020-12-20,Rajasthan,298018,282631,2608
2020-12-20,Sikkim,5561,5037,123
2020-12-20,Tamil Nadu,805777,784117,11968
2020-12-20,Telengana,281414,273013,1513
2020-12-20,Tripura,33167,32532,378
2020-12-20,Uttarakhand,85853,78371,1408
2020-12-20,Uttar Pradesh,573401,547631,8177
2020-12-20,West Bengal,534850,507070,9320
2020-12-21,Andhra Pradesh,878723,867445,7076
2020-12-21,Andaman and Nicobar Islands,4881,4732,61
2020-12-21,Arunachal Pradesh,16630,16350,55
2020-12-21,Assam,215409,210872,1017
2020-12-21,Bihar,246185,239693,1352
2020-12-21,Chandigarh,19073,18328,308
2020-12-21,Chhattisgarh,267219,247480,3181
2020-12-21,Dadra and Nagar Haveli and Daman and Diu,3363,3352,2
2020-12-21,Delhi,617005,596580,10277
2020-12-21,Goa,50064,48371,721
2020-12-21,Gujarat,235299,219125,4234
2020-12-21,Haryana,257644,248935,2821
2020-12-21,Himachal Pradesh,52329,46257,876
2020-12-21,Jammu and Kashmir,118263,112568,1841
2020-12-21,Jharkhand,113025,110307,1010
2020-12-21,Karnataka,909469,882944,12009
2020-12-21,Kerala,705869,641285,2816
2020-12-21,Lakshadweep,0,0,0
2020-12-21,Ladakh,9279,8801,124
2020-12-21,Madhya Pradesh,231284,216485,3481
2020-12-21,Maharashtra,1896518,1783905,48746
2020-12-21,Manipur,27646,25646,337
2020-12-21,Meghalaya,13253,12620,134
2020-12-21,Mizoram,4124,3963,7
2020-12-21,Nagaland,11842,11273,73
2020-12-21,Odisha,326233,321647,1836
2020-12-21,Puducherry,37748,36777,626
2020-12-21,Punjab,163042,152223,5201
2020-12-21,Rajasthan,301580,283957,2617
2020-12-21,Sikkim,5573,5075,124
2020-12-21,Tamil Nadu,806891,785315,11983
2020-12-21,Telengana,281730,273625,1515
2020-12-21,Tripura,33175,32561,380
2020-12-21,Uttarakhand,86317,78727,1413
2020-12-21,Uttar Pradesh,574631,549190,8196
2020-12-21,West Bengal,536828,509697,9360
2020-12-22,Andhra Pradesh,878937,867867,7078
2020-12-22,Andaman and Nicobar Islands,4888,4740,62
2020-12-22,Arunachal Pradesh,16652,16369,56
2020-12-22,Assam,215510,210965,1020
2020-12-22,Bihar,246568,240219,1358
2020-12-22,Chandigarh,19128,18429,310
2020-12-22,Chhattisgarh,268477,249218,3199
2020-12-22,Dadra and Nagar Haveli and Daman and Diu,3363,3354,2
2020-12-22,Delhi,617808,598249,10304
2020-12-22,Goa,50143,48479,723
2020-12-22,Gujarat,236259,220393,4241
2020-12-22,Haryana,258197,249840,2832
2020-12-22,Himachal Pradesh,52623,46852,885
2020-12-22,Jammu and Kashmir,118495,113026,1844
2020-12-22,Jharkhand,113198,110512,1011
2020-12-22,Karnataka,910241,884205,12016
2020-12-22,Kerala,709292,645779,2843
2020-12-22,Lakshadweep,0,0,0
2020-12-22,Ladakh,9286,8852,125
2020-12-22,Madhya Pradesh,232319,217775,3490
2020-12-22,Maharashtra,1899352,1789958,48801
2020-12-22,Manipur,27684,25779,337
2020-12-22,Meghalaya,13258,12692,134
2020-12-22,Mizoram,4133,3973,7
2020-12-22,Nagaland,11858,11323,73
2020-12-22,Odisha,326596,321956,1839
2020-12-22,Puducherry,37762,36803,627
2020-12-22,Punjab,163378,152758,5212
2020-12-22,Rajasthan,299909,285322,2626
2020-12-22,Sikkim,5576,5092,124
2020-12-22,Tamil Nadu,807962,786472,11995
2020-12-22,Telengana,282347,274260,1518
2020-12-22,Tripura,33188,32595,380
2020-12-22,Uttarakhand,86765,79755,1426
2020-12-22,Uttar Pradesh,568835,550587,8212
2020-12-22,West Bengal,538343,512039,9401
2020-12-23,Andhra Pradesh,879339,868279,7082
2020-12-23,Andaman and Nicobar Islands,4893,4749,62
2020-12-23,Arunachal Pradesh,16657,16379,56
2020-12-23,Assam,215585,211078,1024
2020-12-23,Bihar,247108,240716,1362
2020-12-23,Chandigarh,19184,18508,312
2020-12-23,Chhattisgarh,269857,250766,3212
2020-12-23,Dadra and Nagar Haveli and Daman and Diu,3364,3357,2
2020-12-23,Delhi,618747,599683,10329
2020-12-23,Goa,50239,48567,725
2020-12-23,Gujarat,237247,221602,4248
2020-12-23,Haryana,258731,250502,2842
2020-12-23,Himachal Pradesh,52955,47275,889
2020-12-23,Jammu and Kashmir,118803,113307,1850
2020-12-23,Jharkhand,113407,110758,1014
2020-12-23,Karnataka,911382,885341,12029
2020-12-23,Kerala,715341,650836,2870
2020-12-23,Lakshadweep,0,0,0
2020-12-23,Ladakh,9296,8901,125
2020-12-23,Madhya Pradesh,233324,218828,3502
2020-12-23,Maharashtra,1902458,1794080,48876
2020-12-23,Manipur,27723,25928,337
2020-12-23,Meghalaya,13299,12735,134
2020-12-23,Mizoram,4141,3989,7
2020-12-23,Nagaland,11866,11373,76
2020-12-23,Odisha,326915,322344,1843
2020-12-23,Puducherry,37811,36822,629
2020-12-23,Punjab,163665,153382,5230
2020-12-23,Rajasthan,300716,286481,2634
2020-12-23,Sikkim,5610,5108,124
2020-12-23,Tamil Nadu,809014,787611,12012
2020-12-23,Telengana,282982,274833,1522
2020-12-23,Tripura,33203,32613,383
2020-12-23,Uttarakhand,87376,80425,1439
2020-12-23,Uttar Pradesh,576832,551917,8224
2020-12-23,West Bengal,539996,514309,9439
2020-12-24,Andhra Pradesh,879718,868769,7085
2020-12-24,Andaman and Nicobar Islands,4896,4761,62
2020-12-24,Arunachal Pradesh,16669,16401,56
2020-12-24,Assam,215680,211181,1029
2020-12-24,Bihar,247807,241031,1368
2020-12-24,Chandigarh,19266,18584,313
2020-12-24,Chhattisgarh,271194,252332,3227
2020-12-24,Dadra and Nagar Haveli and Daman and Diu,3365,3357,2
2020-12-24,Delhi,619618,601268,10347
2020-12-24,Goa,50364,48637,727
2020-12-24,Gujarat,238205,222911,4254
2020-12-24,Haryana,259226,251149,2847
2020-12-24,Himachal Pradesh,53392,47869,894
2020-12-24,Jammu and Kashmir,119053,113645,1853
2020-12-24,Jharkhand,113609,110962,1014
2020-12-24,Karnataka,912340,886547,12038
2020-12-24,Kerala,721510,655644,2892
2020-12-24,Lakshadweep,0,0,0
2020-12-24,Ladakh,9309,8947,125
2020-12-24,Madhya Pradesh,234331,220051,3514
2020-12-24,Maharashtra,1906371,1801700,48969
2020-12-24,Manipur,27827,26030,338
2020-12-24,Meghalaya,13328,12894,135
2020-12-24,Mizoram,4156,4008,8
2020-12-24,Nagaland,11877,11423,77
2020-12-24,Odisha,327279,322648,1846
2020-12-24,Puducherry,37845,36866,629
2020-12-24,Punjab,164145,153964,5243
2020-12-24,Rajasthan,301708,287418,2642
2020-12-24,Sikkim,5632,5110,125
2020-12-24,Tamil Nadu,810080,788742,12024
2020-12-24,Telengana,283556,275217,1524
2020-12-24,Tripura,33216,32640,384
2020-12-24,Uttarakhand,87940,80986,1447
2020-12-24,Uttar Pradesh,577642,553019,8245
2020-12-24,West Bengal,541624,516462,9473
2020-12-25,Andhra Pradesh,880075,869124,7089
2020-12-25,Andaman and Nicobar Islands,4901,4775,62
2020-12-25,Arunachal Pradesh,16678,16438,56
2020-12-25,Assam,215775,211286,1033
2020-12-25,Bihar,248351,241546,1371
2020-12-25,Chandigarh,19309,18634,314
2020-12-25,Chhattisgarh,272426,254024,3249
2020-12-25,Dadra and Nagar Haveli and Daman and Diu,3367,3357,2
2020-12-25,Delhi,620681,602388,10384
2020-12-25,Goa,50454,48725,728
2020-12-25,Gujarat,239195,224092,4262
2020-12-25,Haryana,259745,251908,2854
2020-12-25,Himachal Pradesh,53766,48186,899
2020-12-25,Jammu and Kashmir,119344,113944,1860
2020-12-25,Jharkhand,113786,111175,1016
2020-12-25,Karnataka,913483,887815,12039
2020-12-25,Kerala,726687,660445,2914
2020-12-25,Lakshadweep,0,0,0
2020-12-25,Ladakh,9341,8969,126
2020-12-25,Madhya Pradesh,235369,221169,3524
2020-12-25,Maharashtra,1909951,1804871,49058
2020-12-25,Manipur,27876,26173,341
2020-12-25,Meghalaya,13340,12922,135
2020-12-25,Mizoram,4178,4024,8
2020-12-25,Nagaland,11890,11508,77
2020-12-25,Odisha,327542,322972,1850
2020-12-25,Puducherry,37885,36892,629
2020-12-25,Punjab,164505,154433,5260
2020-12-25,Rajasthan,302709,288388,2650
2020-12-25,Sikkim,5664,5119,125
2020-12-25,Tamil Nadu,811115,789862,12036
2020-12-25,Telengana,284074,275708,1527
2020-12-25,Tripura,33225,32657,384
2020-12-25,Uttarakhand,88376,81587,1458
2020-12-25,Uttar Pradesh,578568,554202,8267
2020-12-25,West Bengal,543214,518516,9505
2020-12-26,Andhra Pradesh,880430,869478,7091
2020-12-26,Andaman and Nicobar Islands,4912,4781,62
2020-12-26,Arunachal Pradesh,16678,16454,56
2020-12-26,Assam,215836,211381,1033
2020-12-26,Bihar,248945,242068,1373
2020-12-26,Chandigarh,19345,18686,314
2020-12-26,Chhattisgarh,273279,255257,3263
2020-12-26,Dadra and Nagar Haveli and Daman and Diu,3370,3357,2
2020-12-26,Delhi,621439,603758,10414
2020-12-26,Goa,50534,48826,728
2020-12-26,Gujarat,240105,225206,4268
2020-12-26,Haryana,260153,252545,2858
2020-12-26,Himachal Pradesh,54058,48809,902
2020-12-26,Jammu and Kashmir,119628,114353,1861
2020-12-26,Jharkhand,113954,111351,1016
2020-12-26,Karnataka,914488,888917,12044
2020-12-26,Kerala,732084,664951,2930
2020-12-26,Lakshadweep,0,0,0
2020-12-26,Ladakh,9355,9020,126
2020-12-26,Madhya Pradesh,236400,222403,3536
2020-12-26,Maharashtra,1913382,1806298,49129
2020-12-26,Manipur,27943,26247,344
2020-12-26,Meghalaya,13369,12940,135
2020-12-26,Mizoram,4178,4036,8
2020-12-26,Nagaland,11895,11544,77
2020-12-26,Odisha,327867,323378,1853
2020-12-26,Puducherry,37914,36936,629
2020-12-26,Punjab,164821,154845,5269
2020-12-26,Rajasthan,303732,289375,2657
2020-12-26,Sikkim,5684,5142,125
2020-12-26,Tamil Nadu,812142,790965,12048
2020-12-26,Telengana,284391,276244,1529
2020-12-26,Tripura,33226,32672,385
2020-12-26,Uttarakhand,88844,81871,1463
2020-12-26,Uttar Pradesh,579982,555544,8279
2020-12-26,West Bengal,544755,520470,9536
2020-12-27,Andhra Pradesh,880712,869920,7092
2020-12-27,Andaman and Nicobar Islands,4912,4789,62
2020-12-27,Arunachal Pradesh,16687,16477,56
2020-12-27,Assam,215910,211486,1035
2020-12-27,Bihar,249403,242767,1379
2020-12-27,Chandigarh,19423,18754,315
2020-12-27,Chhattisgarh,274324,257021,3275
2020-12-27,Dadra and Nagar Haveli and Daman and Diu,3372,3362,2
2020-12-27,Delhi,622094,604746,10437
2020-12-27,Goa,50595,48913,731
2020-12-27,Gujarat,240995,226208,4275
2020-12-27,Haryana,260545,253145,2865
2020-12-27,Himachal Pradesh,54280,49076,913
2020-12-27,Jammu and Kashmir,119877,114722,1867
2020-12-27,Jharkhand,114146,111530,1018
2020-12-27,Karnataka,915345,889881,12051
2020-12-27,Kerala,735611,668733,2951
2020-12-27,Lakshadweep,0,0,0
2020-12-27,Ladakh,9394,9051,126
2020-12-27,Madhya Pradesh,237406,223532,3545
2020-12-27,Maharashtra,1916236,1807824,49189
2020-12-27,Manipur,27976,26331,344
2020-12-27,Meghalaya,13371,12985,138
2020-12-27,Mizoram,4182,4046,8
2020-12-27,Nagaland,11897,11545,78
2020-12-27,Odisha,328201,323749,1857
2020-12-27,Puducherry,37947,36962,630
2020-12-27,Punjab,165126,155409,5281
2020-12-27,Rajasthan,304517,290365,2664
2020-12-27,Sikkim,5799,5157,125
2020-12-27,Tamil Nadu,813161,792063,12059
2020-12-27,Telengana,284863,276753,1531
2020-12-27,Tripura,33237,32695,385
2020-12-27,Uttarakhand,89218,82298,1476
2020-12-27,Uttar Pradesh,581080,556912,8293
2020-12-27,West Bengal,546008,522331,9569
2020-12-28,Andhra Pradesh,881061,870342,7094
2020-12-28,Andaman and Nicobar Islands,4924,4798,62
2020-12-28,Arunachal Pradesh,16689,16503,56
2020-12-28,Assam,215939,211546,1037
2020-12-28,Bihar,249912,243461,1383
2020-12-28,Chandigarh,19486,18810,315
2020-12-28,Chhattisgarh,275149,258155,3293
2020-12-28,Dadra and Nagar Haveli and Daman and Diu,3373,3362,2
2020-12-28,Delhi,622851,605685,10453
2020-12-28,Goa,50667,48992,731
2020-12-28,Gujarat,241845,227128,4282
2020-12-28,Haryana,260907,253765,2874
2020-12-28,Himachal Pradesh,54438,49685,919
2020-12-28,Jammu and Kashmir,120137,114986,1867
2020-12-28,Jharkhand,114268,111664,1019
2020-12-28,Karnataka,916256,891095,12062
2020-12-28,Kerala,740516,672196,2976
2020-12-28,Lakshadweep,0,0,0
2020-12-28,Ladakh,9406,9072,126
2020-12-28,Madhya Pradesh,238352,224692,3563
2020-12-28,Maharashtra,1919550,1809948,49255
2020-12-28,Manipur,28029,26404,348
2020-12-28,Meghalaya,13376,13012,138
2020-12-28,Mizoram,4184,4049,8
2020-12-28,Nagaland,11897,11568,78
2020-12-28,Odisha,328504,324068,1861
2020-12-28,Puducherry,37995,37005,631
2020-12-28,Punjab,165405,155892,5299
2020-12-28,Rajasthan,305360,291533,2670
2020-12-28,Sikkim,5845,5173,125
2020-12-28,Tamil Nadu,814170,793154,12069
2020-12-28,Telengana,285068,277304,1533
2020-12-28,Tripura,33244,32711,385
2020-12-28,Uttarakhand,89645,82537,1483
2020-12-28,Uttar Pradesh,581980,558303,8306
2020-12-28,West Bengal,547443,524071,9598
2020-12-29,Andhra Pradesh,881273,870752,7098
2020-12-29,Andaman and Nicobar Islands,4929,4803,62
2020-12-29,Arunachal Pradesh,16696,16521,56
2020-12-29,Assam,215997,211636,1038
2020-12-29,Bihar,250390,244076,1386
2020-12-29,Chandigarh,19551,18856,316
2020-12-29,Chhattisgarh,276337,260056,3319
2020-12-29,Dadra and Nagar Haveli and Daman and Diu,3374,3363,2
2020-12-29,Delhi,623415,606644,10474
2020-12-29,Goa,50772,49083,734
2020-12-29,Gujarat,242655,228144,4288
2020-12-29,Haryana,261258,254336,2882
2020-12-29,Himachal Pradesh,54680,50079,921
2020-12-29,Jammu and Kashmir,120293,115261,1875
2020-12-29,Jharkhand,114420,111818,1020
2020-12-29,Karnataka,916909,892273,12070
2020-12-29,Kerala,743563,676368,2990
2020-12-29,Lakshadweep,0,0,0
2020-12-29,Ladakh,9411,9088,126
2020-12-29,Madhya Pradesh,239228,225782,3572
2020-12-29,Maharashtra,1922048,1814449,49305
2020-12-29,Manipur,28060,26478,348
2020-12-29,Meghalaya,13379,13042,138
2020-12-29,Mizoram,4190,4068,8
2020-12-29,Nagaland,11911,11589,79
2020-12-29,Odisha,328738,324392,1864
2020-12-29,Puducherry,38028,37040,631
2020-12-29,Punjab,165668,156342,5312
2020-12-29,Rajasthan,306158,292739,2677
2020-12-29,Sikkim,5845,5188,126
2020-12-29,Tamil Nadu,815175,794228,12080
2020-12-29,Telengana,285465,277931,1535
2020-12-29,Tripura,33246,32721,385
2020-12-29,Uttarakhand,89850,82850,1489
2020-12-29,Uttar Pradesh,582920,559888,8322
2020-12-29,West Bengal,548471,525685,9625
2020-12-30,Andhra Pradesh,881599,871116,7100
2020-12-30,Andaman and Nicobar Islands,4936,4811,62
2020-12-30,Arunachal Pradesh,16709,16538,56
2020-12-30,Assam,216063,211723,1040
2020-12-30,Bihar,250928,244599,1389
2020-12-30,Chandigarh,19615,18937,316
2020-12-30,Chhattisgarh,277471,261663,3336
2020-12-30,Dadra and Nagar Haveli and Daman and Diu,3375,3364,2
2020-12-30,Delhi,624118,607494,10502
2020-12-30,Goa,50884,49199,735
2020-12-30,Gujarat,243459,229143,4295
2020-12-30,Haryana,261672,254880,2892
2020-12-30,Himachal Pradesh,54894,50631,925
2020-12-30,Jammu and Kashmir,120527,115560,1879
2020-12-30,Jharkhand,114650,112021,1025
2020-12-30,Karnataka,917571,893617,12074
2020-12-30,Kerala,749450,681397,3014
2020-12-30,Lakshadweep,0,0,0
2020-12-30,Ladakh,9436,9100,127
2020-12-30,Madhya Pradesh,240081,226904,3582
2020-12-30,Maharashtra,1925066,1820021,49373
2020-12-30,Manipur,28096,26521,353
2020-12-30,Meghalaya,13387,13066,138
2020-12-30,Mizoram,4199,4088,8
2020-12-30,Nagaland,11917,11595,79
2020-12-30,Odisha,329001,324775,1868
2020-12-30,Puducherry,38070,37074,633
2020-12-30,Punjab,165878,156719,5322
2020-12-30,Rajasthan,306784,293888,2683
2020-12-30,Sikkim,5864,5201,126
2020-12-30,Tamil Nadu,816132,795293,12092
2020-12-30,Telengana,285939,278523,1538
2020-12-30,Tripura,33258,32735,385
2020-12-30,Uttarakhand,90167,83416,1495
2020-12-30,Uttar Pradesh,583941,561257,8340
2020-12-30,West Bengal,549715,527272,9655
2020-12-31,Andhra Pradesh,881948,871588,7104
2020-12-31,Andaman and Nicobar Islands,4941,4820,62
2020-12-31,Arunachal Pradesh,16711,16549,56
2020-12-31,Assam,216139,211838,1043
2020-12-31,Bihar,251348,245156,1393
2020-12-31,Chandigarh,19682,18967,316
2020-12-31,Chhattisgarh,278540,263251,3350
2020-12-31,Dadra and Nagar Haveli and Daman and Diu,3375,3364,2
2020-12-31,Delhi,624795,608434,10523
2020-12-31,Goa,50981,49313,737
2020-12-31,Gujarat,244258,229977,4302
2020-12-31,Haryana,262054,255356,2899
2020-12-31,Himachal Pradesh,55114,51387,931
2020-12-31,Jammu and Kashmir,120744,115830,1880
2020-12-31,Jharkhand,114873,112206,1027
2020-12-31,Karnataka,918544,894834,12081
2020-12-31,Kerala,755718,687104,3042
2020-12-31,Lakshadweep,0,0,0
2020-12-31,Ladakh,9447,9132,127
2020-12-31,Madhya Pradesh,240947,227965,3595
2020-12-31,Maharashtra,1928603,1824934,49463
2020-12-31,Manipur,28137,26601,354
2020-12-31,Meghalaya,13408,13085,139
2020-12-31,Mizoram,4204,4091,8
2020-12-31,Nagaland,11921,11624,79
2020-12-31,Odisha,329306,325103,1871
2020-12-31,Puducherry,38096,37100,633
2020-12-31,Punjab,166239,157043,5331
2020-12-31,Rajasthan,307554,295030,2689
2020-12-31,Sikkim,5877,5218,127
2020-12-31,Tamil Nadu,817077,796353,12109
2020-12-31,Telengana,286354,278839,1541
2020-12-31,Tripura,33264,32751,385
2020-12-31,Uttarakhand,90616,84149,1504
2020-12-31,Uttar Pradesh,584966,562459,8352
2020-12-31,West Bengal,550893,528829,9683
2021-01-01,Andhra Pradesh,882286,871916,7108
2021-01-01,Andaman and Nicobar Islands,4945,4826,62
2021-01-01,Arunachal Pradesh,16719,16564,56
2021-01-01,Assam,216211,211910,1045
2021-01-01,Bihar,251743,245476,1397
2021-01-01,Chandigarh,19748,19045,317
2021-01-01,Chhattisgarh,279575,264769,3371
2021-01-01,Dadra and Nagar Haveli and Daman and Diu,3378,3365,2
2021-01-01,Delhi,625369,609322,10536
2021-01-01,Goa,51066,49388,739
2021-01-01,Gujarat,245038,230893,4306
2021-01-01,Haryana,262325,255853,2905
2021-01-01,Himachal Pradesh,55277,51728,934
2021-01-01,Jammu and Kashmir,120971,116079,1883
2021-01-01,Jharkhand,115113,112424,1030
2021-01-01,Karnataka,919496,896116,12090
2021-01-01,Kerala,760933,692480,3072
2021-01-01,Lakshadweep,0,0,0
2021-01-01,Ladakh,9466,9144,127
2021-01-01,Madhya Pradesh,241791,228831,3606
2021-01-01,Maharashtra,1932112,1828546,49521
2021-01-01,Manipur,28188,26678,355
2021-01-01,Meghalaya,13427,13139,139
2021-01-01,Mizoram,4216,4098,8
2021-01-01,Nagaland,11927,11646,79
2021-01-01,Odisha,329621,325432,1873
2021-01-01,Puducherry,38132,37115,633
2021-01-01,Punjab,166522,157496,5341
2021-01-01,Rajasthan,308243,295987,2696
2021-01-01,Sikkim,5889,5233,127
2021-01-01,Tamil Nadu,818014,797391,12122
2021-01-01,Telengana,286815,279456,1544
2021-01-01,Tripura,33268,32779,385
2021-01-01,Uttarakhand,90920,84692,1509
2021-01-01,Uttar Pradesh,585902,563278,8364
2021-01-01,West Bengal,552063,530366,9712
2021-01-02,Andhra Pradesh,882612,872266,7108
2021-01-02,Andaman and Nicobar Islands,4946,4830,62
2021-01-02,Arunachal Pradesh,16719,16566,56
2021-01-02,Assam,216251,211992,1049
2021-01-02,Bihar,252219,245874,1400
2021-01-02,Chandigarh,19799,19109,318
2021-01-02,Chhattisgarh,280507,265788,3375
2021-01-02,Dadra and Nagar Haveli and Daman and Diu,3378,3365,2
2021-01-02,Delhi,625954,610039,10557
2021-01-02,Goa,51135,49466,739
2021-01-02,Gujarat,245772,231800,4309
2021-01-02,Haryana,262611,256386,2911
2021-01-02,Himachal Pradesh,55470,52140,936
2021-01-02,Jammu and Kashmir,121227,116327,1884
2021-01-02,Jharkhand,115241,112529,1030
2021-01-02,Karnataka,920373,897200,12096
2021-01-02,Kerala,765924,697591,3095
2021-01-02,Lakshadweep,0,0,0
2021-01-02,Ladakh,9525,9153,127
2021-01-02,Madhya Pradesh,242571,229731,3618
2021-01-02,Maharashtra,1935636,1832825,49580
2021-01-02,Manipur,28206,26742,356
2021-01-02,Meghalaya,13445,13142,139
2021-01-02,Mizoram,4219,4100,8
2021-01-02,Nagaland,11929,11659,79
2021-01-02,Odisha,329866,325733,1876
2021-01-02,Puducherry,38164,37165,633
2021-01-02,Punjab,166770,157904,5349
2021-01-02,Rajasthan,308852,296929,2700
2021-01-02,Sikkim,5900,5238,128
2021-01-02,Tamil Nadu,818935,798420,12135
2021-01-02,Telengana,287108,279991,1546
2021-01-02,Tripura,33276,32795,385
2021-01-02,Uttarakhand,91281,85189,1515
2021-01-02,Uttar Pradesh,586751,564541,8379
2021-01-02,West Bengal,553216,531862,9738
2021-01-03,Andhra Pradesh,882850,872545,7111
2021-01-03,Andaman and Nicobar Islands,4947,4837,62
2021-01-03,Arunachal Pradesh,16727,16576,56
2021-01-03,Assam,216289,212072,1051
2021-01-03,Bihar,252584,246389,1403
2021-01-03,Chandigarh,19865,19226,319
2021-01-03,Chhattisgarh,281654,267751,3386
2021-01-03,Dadra and Nagar Haveli and Daman and Diu,3378,3365,2
2021-01-03,Delhi,626448,610535,10571
2021-01-03,Goa,51230,49570,739
2021-01-03,Gujarat,246513,232722,4314
2021-01-03,Haryana,262850,256811,2915
2021-01-03,Himachal Pradesh,55619,52479,938
2021-01-03,Jammu and Kashmir,121471,116587,1885
2021-01-03,Jharkhand,115392,112734,1034
